season,team,match_number,date,opponent,venue,goals_for,goals_against,result,points,cumulative_points,goal_difference,goals_for_total,goals_against_total,match_id,source_url,downloaded_at
2021-22,Tottenham,9,2021-10-24,West Ham,A,0,1,L,0,15,-4,9,13,89,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,10,2021-10-30,Man United,H,0,3,L,0,15,-7,9,16,97,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,11,2021-11-07,Everton,A,0,0,D,1,16,-7,9,16,108,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,12,2021-11-21,Leeds,H,2,1,W,3,19,-6,11,17,120,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,13,2021-12-02,Brentford,H,2,0,W,3,22,-4,13,17,138,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,14,2021-12-05,Norwich,H,3,0,W,3,25,-1,16,17,147,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,15,2021-12-19,Liverpool,H,2,2,D,1,26,-1,18,19,169,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,16,2021-12-26,Crystal Palace,H,3,0,W,3,29,2,21,19,172,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,17,2021-12-28,Southampton,A,1,1,D,1,30,2,22,20,178,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,18,2022-01-01,Watford,A,1,0,W,3,33,3,23,20,185,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,19,2022-01-19,Leicester,A,3,2,W,3,36,4,26,22,203,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,20,2022-01-23,Chelsea,A,0,2,L,0,36,2,26,24,214,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,21,2022-02-09,Southampton,H,2,3,L,0,36,1,28,27,221,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,22,2022-02-13,Wolves,H,0,2,L,0,36,-1,28,29,232,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,23,2022-02-19,Man City,A,3,2,W,3,39,0,31,31,242,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,24,2022-02-23,Burnley,A,0,1,L,0,39,-1,31,32,245,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,25,2022-02-26,Leeds,A,4,0,W,3,42,3,35,32,250,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,26,2022-03-07,Everton,H,5,0,W,3,45,8,40,32,267,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,27,2022-03-12,Man United,A,2,3,L,0,45,7,42,35,274,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,28,2022-03-16,Brighton,A,2,0,W,3,48,9,44,35,282,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,29,2022-03-20,West Ham,H,3,1,W,3,51,11,47,36,288,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,30,2022-04-03,Newcastle,H,5,1,W,3,54,15,52,37,297,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,31,2022-04-09,Aston Villa,A,4,0,W,3,57,19,56,37,305,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,32,2022-04-16,Brighton,H,0,1,L,0,57,18,56,38,310,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,33,2022-04-23,Brentford,A,0,0,D,1,58,18,56,38,326,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,34,2022-05-01,Leicester,H,3,1,W,3,61,20,59,39,340,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,35,2022-05-07,Liverpool,A,1,1,D,1,62,20,60,40,348,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,36,2022-05-12,Arsenal,H,3,0,W,3,65,23,63,40,358,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,37,2022-05-15,Burnley,H,1,0,W,3,68,24,64,40,359,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Tottenham,38,2022-05-22,Norwich,A,5,0,W,3,71,29,69,40,380,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,1,2021-08-14,Aston Villa,H,3,2,W,3,3,1,3,2,7,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,2,2021-08-21,Brighton,A,0,2,L,0,3,-1,3,4,16,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,3,2021-08-29,Tottenham,A,0,1,L,0,3,-2,3,5,29,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,4,2021-09-11,Wolves,H,0,2,L,0,3,-4,3,7,37,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,5,2021-09-18,Norwich,A,3,1,W,3,6,-2,6,8,46,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,6,2021-09-25,Newcastle,H,1,1,D,1,7,-2,7,9,56,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,7,2021-10-02,Leeds,A,0,1,L,0,7,-3,7,10,64,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,8,2021-10-16,Liverpool,H,0,5,L,0,7,-8,7,15,71,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,9,2021-10-23,Everton,A,5,2,W,3,10,-5,12,17,84,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,10,2021-10-30,Southampton,H,0,1,L,0,10,-6,12,18,96,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,11,2021-11-07,Arsenal,A,0,1,L,0,10,-7,12,19,107,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,12,2021-11-20,Man United,H,4,1,W,3,13,-4,16,20,116,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,13,2021-11-28,Leicester,A,2,4,L,0,13,-6,18,24,127,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,14,2021-12-01,Chelsea,H,1,2,L,0,13,-7,19,26,133,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,15,2021-12-04,Man City,H,1,3,L,0,13,-9,20,29,144,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,16,2021-12-10,Brentford,A,1,2,L,0,13,-10,21,31,150,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,17,2021-12-28,West Ham,H,1,4,L,0,13,-13,22,35,179,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,18,2022-01-01,Tottenham,H,0,1,L,0,13,-14,22,36,185,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,19,2022-01-15,Newcastle,A,1,1,D,1,14,-14,23,37,196,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,20,2022-01-21,Norwich,H,0,3,L,0,14,-17,23,40,205,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,21,2022-02-05,Burnley,A,0,0,D,1,15,-17,23,40,215,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,22,2022-02-08,West Ham,A,0,1,L,0,15,-18,23,41,217,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,23,2022-02-12,Brighton,H,0,2,L,0,15,-20,23,43,228,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,24,2022-02-19,Aston Villa,A,1,0,W,3,18,-19,24,43,237,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,25,2022-02-23,Crystal Palace,H,1,4,L,0,18,-22,25,47,246,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,26,2022-02-26,Man United,A,0,0,D,1,19,-22,25,47,253,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,27,2022-03-06,Arsenal,H,2,3,L,0,19,-23,27,50,265,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,28,2022-03-10,Wolves,A,0,4,L,0,19,-27,27,54,270,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,29,2022-03-13,Southampton,A,2,1,W,3,22,-26,29,55,278,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,30,2022-04-02,Liverpool,A,0,2,L,0,22,-28,29,57,289,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,31,2022-04-09,Leeds,H,0,3,L,0,22,-31,29,60,304,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,32,2022-04-16,Brentford,H,1,2,L,0,22,-32,30,62,313,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,33,2022-04-23,Man City,A,1,5,L,0,22,-36,31,67,324,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,34,2022-04-30,Burnley,H,1,2,L,0,22,-37,32,69,336,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,35,2022-05-07,Crystal Palace,A,0,1,L,0,22,-38,32,70,346,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,36,2022-05-11,Everton,H,0,0,D,1,23,-38,32,70,356,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,37,2022-05-15,Leicester,H,1,5,L,0,23,-42,33,75,362,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Watford,38,2022-05-22,Chelsea,A,1,2,L,0,23,-43,34,77,375,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,1,2021-08-15,Newcastle,A,4,2,W,3,3,2,4,2,9,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,2,2021-08-23,Leicester,H,4,1,W,3,6,5,8,3,20,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,3,2021-08-28,Crystal Palace,H,2,2,D,1,7,5,10,5,26,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,4,2021-09-11,Southampton,A,0,0,D,1,8,5,10,5,36,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,5,2021-09-19,Man United,H,1,2,L,0,8,4,11,7,49,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,6,2021-09-25,Leeds,A,2,1,W,3,11,5,13,8,54,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,7,2021-10-03,Brentford,H,1,2,L,0,11,4,14,10,69,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,8,2021-10-17,Everton,A,1,0,W,3,14,5,15,10,78,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,9,2021-10-24,Tottenham,H,1,0,W,3,17,6,16,10,89,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,10,2021-10-31,Aston Villa,A,4,1,W,3,20,9,20,11,99,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,11,2021-11-07,Liverpool,H,3,2,W,3,23,10,23,13,110,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,12,2021-11-20,Wolves,A,0,1,L,0,23,9,23,14,117,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,13,2021-11-28,Man City,A,1,2,L,0,23,8,24,16,128,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,14,2021-12-01,Brighton,H,1,1,D,1,24,8,25,17,134,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,15,2021-12-04,Chelsea,H,3,2,W,3,27,9,28,19,140,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,16,2021-12-12,Burnley,A,0,0,D,1,28,9,28,19,156,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,17,2021-12-15,Arsenal,A,0,2,L,0,28,7,28,21,163,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,18,2021-12-26,Southampton,H,2,3,L,0,28,6,30,24,173,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,19,2021-12-28,Watford,A,4,1,W,3,31,9,34,25,179,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,20,2022-01-01,Crystal Palace,A,3,2,W,3,34,10,37,27,186,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,21,2022-01-12,Norwich,H,2,0,W,3,37,12,39,27,193,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,22,2022-01-16,Leeds,H,2,3,L,0,37,11,41,30,201,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,23,2022-01-22,Man United,A,0,1,L,0,37,10,41,31,209,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,24,2022-02-08,Watford,H,1,0,W,3,40,11,42,31,217,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,25,2022-02-13,Leicester,A,2,2,D,1,41,11,44,33,233,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,26,2022-02-19,Newcastle,H,1,1,D,1,42,11,45,34,235,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,27,2022-02-27,Wolves,H,1,0,W,3,45,12,46,34,256,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,28,2022-03-05,Liverpool,A,0,1,L,0,45,11,46,35,264,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,29,2022-03-13,Aston Villa,H,2,1,W,3,48,12,48,36,279,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,30,2022-03-20,Tottenham,A,1,3,L,0,48,10,49,39,288,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,31,2022-04-03,Everton,H,2,1,W,3,51,11,51,40,296,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,32,2022-04-10,Brentford,A,0,2,L,0,51,9,51,42,306,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,33,2022-04-17,Burnley,H,1,1,D,1,52,9,52,43,315,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,34,2022-04-24,Chelsea,A,0,1,L,0,52,8,52,44,329,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,35,2022-05-01,Arsenal,H,1,2,L,0,52,7,53,46,341,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,36,2022-05-08,Norwich,A,4,0,W,3,55,11,57,46,351,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,37,2022-05-15,Man City,H,2,2,D,1,56,11,59,48,363,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,West Ham,38,2022-05-22,Brighton,A,1,3,L,0,56,9,60,51,373,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,1,2021-08-14,Leicester,A,0,1,L,0,0,-1,0,1,6,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,2,2021-08-22,Tottenham,H,0,1,L,0,0,-2,0,2,18,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,3,2021-08-29,Man United,H,0,1,L,0,0,-3,0,3,30,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,4,2021-09-11,Watford,A,2,0,W,3,3,-1,2,3,37,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,5,2021-09-18,Brentford,H,0,2,L,0,3,-3,2,5,42,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,6,2021-09-26,Southampton,A,1,0,W,3,6,-2,3,5,58,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,7,2021-10-02,Newcastle,H,2,1,W,3,9,-1,5,6,65,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,8,2021-10-16,Aston Villa,A,3,2,W,3,12,0,8,8,72,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,9,2021-10-23,Leeds,A,1,1,D,1,13,0,9,9,85,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,10,2021-11-01,Everton,H,2,1,W,3,16,1,11,10,100,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,11,2021-11-06,Crystal Palace,A,0,2,L,0,16,-1,11,12,105,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,12,2021-11-20,West Ham,H,1,0,W,3,19,0,12,12,117,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,13,2021-11-27,Norwich,A,0,0,D,1,20,0,12,12,124,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,14,2021-12-01,Burnley,H,0,0,D,1,21,0,12,12,135,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,15,2021-12-04,Liverpool,H,0,1,L,0,21,-1,12,13,143,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,16,2021-12-11,Man City,A,0,1,L,0,21,-2,12,14,151,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,17,2021-12-15,Brighton,A,1,0,W,3,24,-1,13,14,161,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,18,2021-12-19,Chelsea,H,0,0,D,1,25,-1,13,14,168,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,19,2022-01-03,Man United,A,1,0,W,3,28,0,14,14,191,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,20,2022-01-15,Southampton,H,3,1,W,3,31,2,17,15,198,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,21,2022-01-22,Brentford,A,2,1,W,3,34,3,19,16,207,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,22,2022-02-10,Arsenal,H,0,1,L,0,34,2,19,17,224,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,23,2022-02-13,Tottenham,A,2,0,W,3,37,4,21,17,232,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,24,2022-02-20,Leicester,H,2,1,W,3,40,5,23,18,244,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,25,2022-02-24,Arsenal,A,1,2,L,0,40,4,24,20,248,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,26,2022-02-27,West Ham,A,0,1,L,0,40,3,24,21,256,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,27,2022-03-05,Crystal Palace,H,0,2,L,0,40,1,24,23,263,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,28,2022-03-10,Watford,H,4,0,W,3,43,5,28,23,270,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,29,2022-03-13,Everton,A,1,0,W,3,46,6,29,23,276,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,30,2022-03-18,Leeds,H,2,3,L,0,46,5,31,26,285,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,31,2022-04-02,Aston Villa,H,2,1,W,3,49,6,33,27,294,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,32,2022-04-08,Newcastle,A,0,1,L,0,49,5,33,28,300,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,33,2022-04-24,Burnley,A,0,1,L,0,49,4,33,29,328,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,34,2022-04-30,Brighton,H,0,3,L,0,49,1,33,32,337,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,35,2022-05-07,Chelsea,A,2,2,D,1,50,1,35,34,345,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,36,2022-05-11,Man City,H,1,5,L,0,50,-3,36,39,357,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,37,2022-05-15,Norwich,H,1,1,D,1,51,-3,37,40,364,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2021-22,Wolves,38,2022-05-22,Liverpool,A,1,3,L,0,51,-5,38,43,378,https://www.football-data.co.uk/mmz4281/2122/E0.csv,2026-05-25
2022-23,Arsenal,1,2022-08-05,Crystal Palace,A,2,0,W,3,3,2,2,0,1,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,2,2022-08-13,Leicester,H,4,2,W,3,6,4,6,2,12,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,3,2022-08-20,Bournemouth,A,3,0,W,3,9,7,9,2,26,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,4,2022-08-27,Fulham,H,2,1,W,3,12,8,11,3,37,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,5,2022-08-31,Aston Villa,H,2,1,W,3,15,9,13,4,45,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,6,2022-09-04,Man United,A,1,3,L,0,15,7,14,7,60,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,7,2022-09-18,Brentford,A,3,0,W,3,18,10,17,7,66,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,8,2022-10-01,Tottenham,H,3,1,W,3,21,12,20,8,68,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,9,2022-10-09,Liverpool,H,3,2,W,3,24,13,23,10,85,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,10,2022-10-16,Leeds,A,1,0,W,3,27,14,24,10,94,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,11,2022-10-23,Southampton,A,1,1,D,1,28,14,25,11,113,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,12,2022-10-30,Nott'm Forest,H,5,0,W,3,31,19,30,11,125,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,13,2022-11-06,Chelsea,A,1,0,W,3,34,20,31,11,132,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,14,2022-11-12,Wolves,A,2,0,W,3,37,22,33,11,144,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,15,2022-12-26,West Ham,H,3,1,W,3,40,24,36,12,153,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,16,2022-12-31,Brighton,A,4,2,W,3,43,26,40,14,164,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,17,2023-01-03,Newcastle,H,0,0,D,1,44,26,40,14,168,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,18,2023-01-15,Tottenham,A,2,0,W,3,47,28,42,14,187,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,19,2023-01-22,Man United,H,3,2,W,3,50,29,45,16,198,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,20,2023-02-04,Everton,A,0,1,L,0,50,28,45,17,201,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,21,2023-02-11,Brentford,H,1,1,D,1,51,28,46,18,212,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,22,2023-02-15,Man City,H,1,3,L,0,51,26,47,21,221,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,23,2023-02-18,Aston Villa,A,4,2,W,3,54,28,51,23,222,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,24,2023-02-25,Leicester,A,1,0,W,3,57,29,52,23,235,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,25,2023-03-01,Everton,H,4,0,W,3,60,33,56,23,240,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,26,2023-03-04,Bournemouth,H,3,2,W,3,63,34,59,25,243,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,27,2023-03-12,Fulham,A,3,0,W,3,66,37,62,25,258,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,28,2023-03-19,Crystal Palace,H,4,1,W,3,69,40,66,26,270,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,29,2023-04-01,Leeds,H,4,1,W,3,72,43,70,27,272,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Arsenal,30,2023-04-09,Liverpool,A,2,2,D,1,73,43,72,29,296,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
